,Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
1510.07855,0.06722,0.0466,0.40021,0.77004,0.01895,0.0864,0.0371,0.67915
1508.14997,0.10131,0.0585,0.39839,0.75129,0.00507,0.07012,0.01671,0.69161
1506.22139,0.09358,0.08939,0.39738,0.76123,0.00835,0.05504,0.00321,0.71403
1504.29281,0.06387,0.1132,0.39377,0.78186,0.0141,0.04926,0.01173,0.72813
1502.36423,0.05652,0.12751,0.39013,0.7868,0.01944,0.04291,0.01982,0.73694
1500.43565,0.06565,0.14259,0.38852,0.78359,0.02787,0.03277,0.03253,0.74917
1498.50707,0.08467,0.16289,0.38707,0.77528,0.04017,0.0181,0.05097,0.76628
1496.57849,0.0943,0.18942,0.3831,0.76987,0.0532,0.00216,0.0707,0.78411
1494.64991,0.09011,0.21227,0.37731,0.77013,0.06253,0.00949,0.08495,0.79629
1492.72133,0.09467,0.22695,0.37353,0.76673,0.0701,0.01914,0.09656,0.80558
1490.79275,0.11947,0.24123,0.37155,0.75403,0.081,0.03333,0.11328,0.81896
1488.86417,0.14585,0.26119,0.36708,0.73993,0.09498,0.0517,0.13484,0.83591
1486.93559,0.14217,0.28036,0.3601,0.74125,0.1039,0.06369,0.14892,0.84738
1485.007,0.1336,0.29356,0.353,0.74452,0.10978,0.07183,0.15837,0.85393
1483.07842,0.13652,0.30288,0.34718,0.74313,0.1162,0.08094,0.16868,0.86112
1481.14984,0.14819,0.31023,0.3415,0.73898,0.12386,0.09185,0.18092,0.87018
1479.22126,0.16077,0.31515,0.33604,0.73507,0.131,0.10226,0.19242,0.87853
1477.29268,0.1769,0.31725,0.33142,0.72998,0.13772,0.11217,0.20327,0.88628
1475.3641,0.20181,0.31691,0.32731,0.72101,0.14514,0.12331,0.21532,0.89462
1473.43552,0.22977,0.31557,0.32141,0.71167,0.15384,0.13652,0.22948,0.90427
1471.50694,0.23984,0.31648,0.31186,0.71323,0.16141,0.14873,0.24225,0.91409
1469.57836,0.23526,0.31824,0.30294,0.71948,0.1658,0.15578,0.24969,0.91916
1467.64978,0.23817,0.31796,0.29629,0.72108,0.16991,0.16207,0.25648,0.92331
1465.7212,0.25279,0.31563,0.28948,0.71809,0.17607,0.17106,0.26638,0.92962
1463.79262,0.26867,0.31291,0.28137,0.71502,0.18306,0.181,0.27748,0.93661
1461.86404,0.27591,0.31136,0.27485,0.7146,0.1877,0.18762,0.28486,0.94092
1459.93546,0.28503,0.30938,0.27065,0.71202,0.1914,0.19278,0.29066,0.94389
1458.00688,0.31078,0.30502,0.26471,0.70159,0.19876,0.20204,0.30167,0.94929
1456.0783,0.33619,0.30184,0.25418,0.69295,0.20857,0.21416,0.31634,0.95748
1454.14972,0.3328,0.3038,0.2453,0.69727,0.21321,0.21978,0.32335,0.96169
1452.22114,0.32987,0.30552,0.23873,0.69997,0.21674,0.22377,0.32855,0.96426
1450.29256,0.33263,0.3066,0.23266,0.6993,0.22109,0.22827,0.33472,0.967
1448.36397,0.34085,0.30734,0.22646,0.69553,0.22655,0.23359,0.3423,0.97028
1446.43539,0.34917,0.30845,0.2202,0.69132,0.23228,0.23883,0.35011,0.97349
1444.50681,0.3529,0.31043,0.21456,0.68901,0.23692,0.24289,0.35639,0.97588
1442.57823,0.35596,0.31269,0.20949,0.68666,0.24114,0.2464,0.36202,0.9779
1440.64965,0.35987,0.31477,0.20505,0.68361,0.24508,0.24957,0.36722,0.97964
1438.72107,0.36469,0.31669,0.20121,0.67985,0.24877,0.2525,0.37207,0.98114
1436.79249,0.3746,0.31848,0.19687,0.67288,0.25363,0.25642,0.37846,0.98306
1434.86391,0.3828,0.32068,0.19246,0.66667,0.25824,0.26012,0.38452,0.98481
1432.93533,0.38376,0.32342,0.18897,0.66461,0.26108,0.26229,0.38825,0.98582
1431.00675,0.38609,0.32604,0.18569,0.66157,0.26389,0.26452,0.39198,0.98673
1429.07817,0.39041,0.3286,0.18226,0.65714,0.26697,0.26715,0.39612,0.98769
1427.14959,0.39204,0.33134,0.17917,0.65428,0.26936,0.26925,0.39939,0.98837
1425.22101,0.39371,0.33399,0.17648,0.65133,0.27143,0.27121,0.40229,0.98889
1423.29243,0.39766,0.33621,0.17399,0.64703,0.27364,0.2734,0.4054,0.98938
1421.36385,0.40019,0.33842,0.17169,0.64361,0.27544,0.27531,0.40802,0.98972
1419.43527,0.40447,0.34067,0.16935,0.63884,0.27738,0.27762,0.41092,0.99
1417.50669,0.41171,0.34272,0.16689,0.63214,0.27966,0.28053,0.41439,0.99038
1415.57811,0.41272,0.34523,0.16461,0.62955,0.28104,0.2825,0.41663,0.99066
1413.64953,0.41222,0.34763,0.16264,0.62804,0.28204,0.28412,0.41834,0.99082
1411.72094,0.41378,0.34962,0.16086,0.62526,0.28309,0.28598,0.4202,0.99089
1409.79236,0.41632,0.35132,0.15924,0.62197,0.28415,0.28792,0.42207,0.99093
1407.86378,0.41797,0.35292,0.15779,0.61937,0.28503,0.28964,0.42368,0.99092
1405.9352,0.42036,0.35427,0.1565,0.61641,0.2859,0.29143,0.42529,0.99087
1404.00662,0.42358,0.35537,0.15527,0.61303,0.28682,0.29338,0.42701,0.99082
1402.07804,0.42504,0.35651,0.15415,0.61094,0.28752,0.29495,0.42836,0.9908
1400.14946,0.42655,0.35741,0.15317,0.60895,0.28819,0.2964,0.42962,0.99072
1398.22088,0.42967,0.35793,0.15224,0.60601,0.28902,0.29804,0.43111,0.99059
1396.2923,0.43282,0.35835,0.15128,0.60317,0.28993,0.2997,0.43267,0.9905
1394.36372,0.43479,0.35895,0.15013,0.60112,0.29086,0.30132,0.43425,0.9905
1392.43514,0.43522,0.35971,0.14892,0.60014,0.29168,0.30265,0.43561,0.99057
1390.50656,0.4354,0.36026,0.14794,0.59948,0.29235,0.30368,0.4367,0.99059
1388.57798,0.43685,0.36046,0.14707,0.59806,0.29314,0.30477,0.43792,0.99053
1386.6494,0.43909,0.36053,0.14606,0.59613,0.29411,0.30607,0.43938,0.99046
1384.72082,0.43998,0.36084,0.14498,0.5951,0.29496,0.30718,0.44068,0.99047
1382.79224,0.44032,0.36114,0.14402,0.5945,0.29569,0.30808,0.44176,0.99049
1380.86366,0.44121,0.36126,0.1432,0.59358,0.29639,0.30894,0.4428,0.99045
1378.93508,0.44247,0.36128,0.14242,0.59243,0.2971,0.30977,0.44383,0.99038
1377.0065,0.4437,0.36132,0.14165,0.59128,0.29777,0.31053,0.44479,0.99029
1375.07791,0.44534,0.36128,0.14086,0.58983,0.29843,0.31131,0.44575,0.99016
1373.14933,0.44685,0.36132,0.13998,0.58846,0.29909,0.31212,0.44673,0.99007
1371.22075,0.44703,0.36166,0.13918,0.58793,0.29957,0.31274,0.44745,0.99006
1369.29217,0.44718,0.36203,0.13851,0.58742,0.29997,0.31327,0.44806,0.99003
1367.36359,0.44759,0.36237,0.13794,0.58673,0.30034,0.31378,0.44863,0.98998
1365.43501,0.44776,0.36274,0.1375,0.58623,0.30065,0.31419,0.44909,0.98993
1363.50643,0.44869,0.36293,0.13723,0.58527,0.30097,0.3146,0.44955,0.98983
1361.57785,0.45021,0.36305,0.13704,0.58397,0.30138,0.31505,0.4501,0.98973
1359.64927,0.45005,0.36354,0.13682,0.58378,0.30174,0.31535,0.45055,0.98978
1357.72069,0.44918,0.36413,0.13673,0.58413,0.30204,0.31551,0.45088,0.98987
1355.79211,0.44884,0.36451,0.13687,0.58425,0.3024,0.31565,0.45124,0.98994
1353.86353,0.44867,0.36478,0.13718,0.58437,0.30281,0.31574,0.45163,0.99002
1351.93495,0.44819,0.36504,0.13764,0.58483,0.30328,0.31576,0.45203,0.99014
1350.00637,0.44758,0.3652,0.13827,0.58552,0.30381,0.3157,0.45246,0.9903
1348.07779,0.44688,0.36523,0.13906,0.58644,0.30443,0.31557,0.45292,0.99049
1346.14921,0.44588,0.36518,0.13996,0.58769,0.30508,0.31538,0.45339,0.9907
1344.22063,0.44467,0.36501,0.141,0.58921,0.30572,0.31512,0.4538,0.99092
1342.29205,0.44364,0.36461,0.14223,0.59078,0.30635,0.31479,0.45416,0.99111
1340.36347,0.44286,0.36388,0.14383,0.59245,0.30708,0.31437,0.45455,0.99128
1338.43488,0.44146,0.36307,0.14571,0.59474,0.30792,0.31384,0.45498,0.99147
1336.5063,0.43886,0.36241,0.14745,0.59778,0.30868,0.31326,0.4553,0.99168
1334.57772,0.43607,0.36167,0.14911,0.60091,0.30936,0.31262,0.45554,0.99182
1332.64914,0.43342,0.36074,0.15095,0.60397,0.31004,0.3119,0.45573,0.99185
1330.72056,0.43059,0.35973,0.15296,0.60714,0.31073,0.31108,0.45585,0.99175
1328.79198,0.42744,0.35871,0.15507,0.61042,0.3114,0.31016,0.45593,0.99153
1326.8634,0.424,0.35773,0.15722,0.61375,0.31208,0.30918,0.45596,0.99118
1324.93482,0.42036,0.35682,0.15936,0.61699,0.31279,0.30813,0.45599,0.99067
1323.00624,0.4167,0.356,0.16146,0.62,0.31351,0.30705,0.45603,0.99001
1321.07766,0.41292,0.35535,0.16352,0.62281,0.31425,0.30595,0.45605,0.98919
1319.14908,0.40827,0.355,0.16551,0.62583,0.31501,0.30475,0.45608,0.98822
1317.2205,0.40308,0.35489,0.16733,0.6289,0.31579,0.30354,0.45611,0.98711
1315.29192,0.39836,0.35475,0.16899,0.6315,0.31655,0.30241,0.45617,0.98591
1313.36334,0.39342,0.35461,0.17051,0.63413,0.31725,0.30129,0.45619,0.98462
1311.43476,0.38827,0.35428,0.17188,0.6369,0.31788,0.30019,0.45615,0.98326
1309.50618,0.38376,0.35344,0.17306,0.63951,0.31841,0.29916,0.45606,0.98188
1307.5776,0.37953,0.352,0.17407,0.64227,0.3188,0.29815,0.45587,0.9805
1305.64902,0.37548,0.34988,0.17493,0.64533,0.31908,0.29715,0.45558,0.97912
1303.72044,0.3719,0.34704,0.17561,0.64855,0.31923,0.29618,0.4552,0.97779
1301.79185,0.36878,0.34359,0.17614,0.65192,0.31925,0.29526,0.45472,0.97653
1299.86327,0.36615,0.33971,0.17659,0.6553,0.31911,0.29438,0.45413,0.97537
1297.93469,0.36405,0.33561,0.177,0.65859,0.31881,0.29354,0.45343,0.97436
1296.00611,0.36238,0.33154,0.17741,0.66175,0.31837,0.29276,0.45262,0.97354
1294.07753,0.36128,0.32768,0.17783,0.66461,0.31781,0.29202,0.45174,0.97295
1292.14895,0.36084,0.32408,0.17825,0.66709,0.31719,0.29135,0.45085,0.97261
1290.22037,0.3607,0.32071,0.17871,0.66942,0.3165,0.29073,0.44994,0.97247
1288.29179,0.36041,0.31762,0.1792,0.67183,0.31577,0.29012,0.449,0.97248
1286.36321,0.35984,0.31483,0.17971,0.67436,0.31501,0.28955,0.44805,0.9726
1284.43463,0.35943,0.31223,0.1802,0.67674,0.31422,0.28905,0.44711,0.97281
1282.50605,0.3592,0.30969,0.18072,0.67901,0.31337,0.28859,0.44613,0.97306
1280.57747,0.35889,0.30723,0.18134,0.68131,0.31247,0.28809,0.44508,0.97333
1278.64889,0.35836,0.30487,0.18198,0.6837,0.31155,0.28756,0.44401,0.97358
1276.72031,0.35768,0.30257,0.18264,0.68616,0.3106,0.28705,0.44289,0.97384
1274.79173,0.35724,0.30026,0.18336,0.68848,0.30963,0.28654,0.44176,0.97411
1272.86315,0.35693,0.29791,0.1842,0.69077,0.30855,0.286,0.44051,0.97438
1270.93457,0.35624,0.2956,0.18508,0.69327,0.3073,0.28539,0.43907,0.97463
1269.00599,0.35494,0.29325,0.1859,0.69619,0.30591,0.28475,0.43746,0.97484
1267.07741,0.35325,0.29082,0.18673,0.69941,0.30441,0.28401,0.43571,0.975
1265.14882,0.3514,0.28834,0.18773,0.70277,0.30275,0.28317,0.43374,0.97513
1263.22024,0.34959,0.28574,0.1889,0.70619,0.30081,0.28224,0.43147,0.97524
1261.29166,0.34779,0.28292,0.19014,0.70973,0.29864,0.28123,0.42892,0.97531
1259.36308,0.34531,0.27975,0.19147,0.71392,0.29614,0.28002,0.42596,0.97528
1257.4345,0.34226,0.27624,0.19296,0.71865,0.29323,0.27865,0.42252,0.97514
1255.50592,0.33903,0.27237,0.19469,0.72367,0.28987,0.27704,0.41854,0.97489
1253.57734,0.33554,0.26823,0.19658,0.72899,0.28608,0.27524,0.41404,0.97453
1251.64876,0.33152,0.26368,0.19867,0.73483,0.28173,0.27316,0.40887,0.97401
1249.72018,0.327,0.2586,0.20094,0.74114,0.2767,0.27082,0.40291,0.97325
1247.7916,0.32204,0.25291,0.20342,0.74791,0.27097,0.26818,0.3961,0.97219
1245.86302,0.31656,0.2466,0.20612,0.75511,0.26451,0.26512,0.38839,0.97076
1243.93444,0.31041,0.23973,0.20907,0.76273,0.25724,0.26166,0.3797,0.96892
1242.00586,0.30345,0.23238,0.21217,0.77071,0.24903,0.2579,0.36995,0.96655
1240.07728,0.29582,0.2244,0.2154,0.77895,0.23999,0.25371,0.35919,0.96359
1238.1487,0.28747,0.21568,0.21885,0.7874,0.23003,0.24901,0.34728,0.95988
1236.22012,0.27843,0.20648,0.22236,0.79582,0.21926,0.24382,0.33435,0.95539
1234.29154,0.26895,0.19707,0.22588,0.80388,0.20782,0.23831,0.32062,0.9502
1232.36296,0.25921,0.18744,0.22953,0.81144,0.19571,0.23249,0.30608,0.94426
1230.43438,0.24926,0.17751,0.23341,0.81852,0.18296,0.22639,0.29077,0.93754
1228.50579,0.23916,0.16725,0.23714,0.825,0.16968,0.22002,0.27481,0.93003
1226.57721,0.22899,0.15686,0.24067,0.8308,0.15604,0.21343,0.25841,0.92186
1224.64863,0.21855,0.1467,0.24405,0.83588,0.14209,0.20663,0.24161,0.91305
1222.72005,0.20788,0.13677,0.24733,0.84026,0.12799,0.19963,0.22458,0.90366
1220.79147,0.1975,0.12693,0.25044,0.84387,0.11398,0.19256,0.20759,0.89383
1218.86289,0.18742,0.11727,0.25348,0.84669,0.09997,0.18544,0.19058,0.88366
1216.93431,0.17756,0.10798,0.25642,0.84877,0.08599,0.17828,0.17358,0.87319
1215.00573,0.16777,0.09887,0.25934,0.85024,0.07199,0.17105,0.15653,0.86237
1213.07715,0.15806,0.08988,0.26216,0.85114,0.05799,0.16365,0.13942,0.85121
1211.14857,0.14816,0.08091,0.2649,0.85159,0.04384,0.15595,0.12204,0.83956
1209.21999,0.13802,0.072,0.26754,0.85157,0.02951,0.14793,0.10433,0.82739
1207.29141,0.12783,0.06314,0.27018,0.85094,0.01484,0.13964,0.08617,0.8147
1205.36283,0.11761,0.05431,0.27292,0.8497,0.00024,0.1311,0.06751,0.80147
1203.43425,0.10744,0.04552,0.27572,0.84783,0.0157,0.12232,0.04836,0.78773
1201.50567,0.09741,0.03673,0.27854,0.84527,0.03154,0.11328,0.02873,0.77349
1199.57709,0.08752,0.02797,0.28153,0.84201,0.04779,0.10393,0.00856,0.75872
1197.64851,0.07764,0.01937,0.28463,0.83802,0.06455,0.09429,0.01224,0.74341
1195.71993,0.06767,0.01104,0.28764,0.83334,0.08181,0.08441,0.03362,0.72763
1193.79135,0.05782,0.00291,0.29059,0.82792,0.09957,0.07427,0.0556,0.71141
1191.86276,0.04826,0.00495,0.2937,0.8217,0.11794,0.06397,0.07824,0.69482
1189.93418,0.03906,0.01231,0.2971,0.81457,0.13698,0.05354,0.1016,0.67795
1188.0056,0.03036,0.01916,0.30081,0.80637,0.15686,0.04286,0.12587,0.66072
1186.07702,0.02213,0.02566,0.30491,0.79713,0.17769,0.03196,0.15116,0.64304
1184.14844,0.01425,0.03173,0.3092,0.78681,0.19955,0.02087,0.17756,0.62488
1182.21986,0.00663,0.03729,0.3137,0.77522,0.22271,0.00948,0.20536,0.60605
1180.29128,0.00065,0.04242,0.31858,0.76189,0.24752,0.00247,0.23503,0.58613
1178.3627,0.00763,0.04733,0.3239,0.7466,0.27418,0.01508,0.26679,0.5648
1176.43412,0.0142,0.05216,0.3295,0.72912,0.30274,0.02828,0.30068,0.54183
1174.50554,0.02068,0.05702,0.33516,0.70904,0.33348,0.04229,0.33708,0.51665
1172.57696,0.02724,0.06195,0.34066,0.68604,0.36641,0.05714,0.37601,0.48889
1170.64838,0.03398,0.06694,0.3461,0.6598,0.40143,0.07282,0.41738,0.45818
1168.7198,0.04083,0.07198,0.35123,0.62995,0.4383,0.08924,0.46091,0.4243
1166.79122,0.04772,0.07731,0.35572,0.59645,0.47653,0.10633,0.5061,0.38718
1164.86264,0.05451,0.0829,0.35929,0.55928,0.51554,0.12385,0.5523,0.34692
1162.93406,0.06115,0.08866,0.36183,0.5187,0.55457,0.14149,0.59861,0.30386
1161.00548,0.06766,0.09451,0.36311,0.47533,0.59276,0.1588,0.64399,0.25859
1159.0769,0.07383,0.10032,0.36297,0.43003,0.62914,0.17542,0.68731,0.21212
1157.14832,0.07953,0.1061,0.36149,0.38366,0.66306,0.19107,0.72782,0.16524
1155.21974,0.08457,0.11165,0.35882,0.33714,0.69399,0.20543,0.76487,0.11894
1153.29115,0.08899,0.11673,0.35517,0.29142,0.72166,0.21827,0.79807,0.07416
1151.36257,0.09277,0.12128,0.3507,0.24708,0.74604,0.22963,0.82739,0.03139
1149.43399,0.09578,0.12529,0.34562,0.20424,0.76736,0.23958,0.8531,0.00918
1147.50541,0.09804,0.1286,0.34004,0.16274,0.78603,0.24817,0.87563,0.04763
1145.57683,0.09966,0.13106,0.33397,0.12225,0.80241,0.25552,0.89536,0.08425
1143.64825,0.10064,0.13274,0.32734,0.08221,0.81682,0.2618,0.9127,0.11951
1141.71967,0.1009,0.13359,0.32007,0.04208,0.82946,0.26715,0.92788,0.15381
1139.79109,0.10041,0.1336,0.31225,0.00169,0.84035,0.2716,0.94096,0.18727
1137.86251,0.09928,0.13305,0.30397,0.03853,0.84941,0.27523,0.95188,0.21977
1135.93393,0.09775,0.13216,0.29514,0.07783,0.85659,0.27804,0.96058,0.25094
1134.00535,0.09604,0.131,0.28593,0.11539,0.86188,0.28006,0.96706,0.28027
1132.07677,0.09432,0.12969,0.27679,0.15029,0.86538,0.28143,0.97149,0.30721
1130.14819,0.09264,0.12835,0.26801,0.18202,0.86735,0.28224,0.97413,0.33148
1128.21961,0.09113,0.1272,0.25977,0.21026,0.8681,0.28269,0.97538,0.35303
1126.29103,0.08984,0.12631,0.25213,0.23513,0.86798,0.28287,0.97562,0.37204
1124.36245,0.08868,0.12558,0.24503,0.25716,0.86721,0.28286,0.97511,0.38887
1122.43387,0.08755,0.12488,0.23841,0.2771,0.8659,0.28273,0.97399,0.40398
1120.50529,0.08643,0.12406,0.23212,0.2956,0.86408,0.28254,0.97231,0.41784
1118.57671,0.08532,0.12299,0.22605,0.31308,0.86177,0.28227,0.97009,0.43068
1116.64812,0.08407,0.12173,0.22017,0.32968,0.859,0.28191,0.96735,0.44259
1114.71954,0.08265,0.12043,0.21452,0.34528,0.85584,0.28147,0.96417,0.45354
1112.79096,0.08118,0.11911,0.20917,0.35963,0.85244,0.28088,0.96068,0.4634
1110.86238,0.07977,0.11778,0.20421,0.3725,0.84896,0.28014,0.95704,0.47208
1108.9338,0.07847,0.11654,0.19975,0.38373,0.84555,0.2793,0.95341,0.47954
1107.00522,0.07733,0.11548,0.19578,0.39327,0.8423,0.2784,0.9499,0.48582
1105.07664,0.07638,0.11458,0.19227,0.4012,0.83932,0.27746,0.94662,0.491
1103.14806,0.07558,0.11382,0.18923,0.4077,0.83661,0.27655,0.9436,0.49519
1101.21948,0.07485,0.11319,0.18669,0.41294,0.83414,0.27571,0.94084,0.49847
1099.2909,0.07422,0.11268,0.18463,0.41692,0.83198,0.27497,0.93841,0.50088
1097.36232,0.07375,0.1122,0.18301,0.41972,0.83014,0.27433,0.93631,0.50245
1095.43374,0.07339,0.11172,0.18181,0.42151,0.82858,0.27384,0.93454,0.50328
1093.50516,0.07317,0.11131,0.18106,0.42238,0.82729,0.27356,0.93311,0.5035
1091.57658,0.07314,0.11093,0.1808,0.42226,0.82628,0.27356,0.93205,0.50308
1089.648,0.07336,0.11051,0.18104,0.42112,0.82557,0.27384,0.93139,0.50198
1087.71942,0.07373,0.1101,0.18178,0.41895,0.82517,0.2744,0.93113,0.50016
1085.79084,0.07423,0.10971,0.18311,0.41567,0.82511,0.27525,0.93132,0.49756
1083.86226,0.07496,0.10928,0.18504,0.41122,0.82539,0.2764,0.93194,0.49416
1081.93368,0.076,0.10876,0.18753,0.40552,0.82603,0.27782,0.93301,0.48991
1080.00509,0.07734,0.10822,0.19064,0.39843,0.82702,0.27955,0.93455,0.48473
1078.07651,0.07891,0.10772,0.19443,0.38987,0.82834,0.2816,0.93652,0.47854
1076.14793,0.08071,0.10722,0.19896,0.37971,0.82998,0.28392,0.93889,0.47123
1074.21935,0.08275,0.10671,0.20426,0.36782,0.8319,0.28647,0.94163,0.46268
1072.29077,0.08504,0.10627,0.21027,0.35403,0.8341,0.28917,0.94468,0.45279
1070.36219,0.08754,0.10587,0.21693,0.33824,0.83651,0.29198,0.94795,0.44143
1068.43361,0.09018,0.10549,0.22437,0.32019,0.83903,0.29483,0.95133,0.42834
1066.50503,0.09293,0.10527,0.23265,0.29951,0.84157,0.29765,0.95469,0.41325
1064.57645,0.09578,0.10528,0.2417,0.27576,0.84403,0.30028,0.95785,0.39583
1062.64787,0.09868,0.10551,0.25163,0.24833,0.84617,0.30258,0.96054,0.37554
1060.71929,0.10152,0.10589,0.26264,0.21631,0.8477,0.30431,0.96233,0.35149
1058.79071,0.10399,0.10627,0.27489,0.17869,0.84812,0.30505,0.96256,0.32254
1056.86213,0.10559,0.10636,0.28836,0.13427,0.84667,0.30422,0.96019,0.28718
1054.93355,0.10559,0.10581,0.30312,0.0817,0.84213,0.30107,0.95371,0.24357
1053.00497,0.10317,0.10393,0.31907,0.02004,0.83285,0.29477,0.94109,0.18995
1051.07639,0.09846,0.10043,0.33552,0.05031,0.81706,0.28491,0.92045,0.12648
1049.14781,0.09299,0.09622,0.35064,0.12605,0.79403,0.27219,0.89141,0.05726
1047.21923,0.08903,0.09321,0.36255,0.20071,0.76522,0.25866,0.85643,0.00982
1045.29065,0.08819,0.09294,0.37041,0.26706,0.73444,0.24679,0.8204,0.06669
1043.36206,0.09043,0.09553,0.37463,0.3205,0.70583,0.23818,0.7881,0.10928
1041.43348,0.0943,0.09957,0.37644,0.36009,0.68193,0.23318,0.76214,0.13835
1039.5049,0.09826,0.10319,0.37725,0.38732,0.6635,0.23136,0.74296,0.15711
1037.57632,0.10145,0.10519,0.37804,0.40475,0.65002,0.23217,0.72976,0.1689
1035.64774,0.10345,0.10516,0.37942,0.4151,0.64022,0.2351,0.72101,0.1765
1033.71916,0.10423,0.10326,0.38152,0.42094,0.6326,0.23966,0.71503,0.18202
1031.79058,0.10393,0.09978,0.38414,0.42445,0.62578,0.24551,0.71029,0.1871
1029.862,0.10256,0.09488,0.38731,0.42723,0.61857,0.25261,0.70561,0.19302
1027.93342,0.10013,0.08867,0.39117,0.43011,0.61003,0.26122,0.70014,0.20042
1026.00484,0.09658,0.08138,0.3957,0.43341,0.59953,0.2714,0.69326,0.20947
1024.07626,0.09217,0.07369,0.40062,0.43758,0.58676,0.28259,0.6845,0.22002
1022.14768,0.08743,0.06646,0.40531,0.44307,0.57189,0.29393,0.67371,0.23168
1020.2191,0.08297,0.06029,0.40934,0.45009,0.55538,0.30478,0.6611,0.24394
1018.29052,0.07912,0.05541,0.41256,0.45869,0.53762,0.31485,0.64698,0.25653
1016.36194,0.07621,0.05211,0.41473,0.46899,0.51913,0.32383,0.63179,0.26915
1014.43336,0.07457,0.05061,0.41589,0.481,0.50054,0.33143,0.61601,0.28149
1012.50478,0.07424,0.05068,0.41626,0.49433,0.48228,0.33761,0.60006,0.29329
1010.5762,0.07506,0.05171,0.41605,0.50835,0.46459,0.34252,0.58422,0.30444
1008.64762,0.07628,0.05329,0.41532,0.52241,0.44765,0.34621,0.5687,0.31509
1006.71903,0.07749,0.0551,0.41424,0.53644,0.43147,0.34846,0.55339,0.32562
1004.79045,0.07887,0.05687,0.41295,0.55043,0.416,0.34932,0.53828,0.33602
1002.86187,0.0807,0.0587,0.4115,0.56415,0.40146,0.34901,0.52367,0.34586
1000.93329,0.08299,0.06059,0.40987,0.57732,0.38805,0.34767,0.50982,0.35489
999.00471,0.08564,0.06247,0.40805,0.58964,0.37602,0.34543,0.49703,0.36296
997.07613,0.08852,0.0645,0.40603,0.60078,0.3655,0.34271,0.4856,0.36979
995.14755,0.0913,0.06672,0.40403,0.61025,0.35687,0.33987,0.47601,0.3751
993.21897,0.0942,0.0689,0.40223,0.61769,0.35059,0.33706,0.46879,0.37858
991.29039,0.09752,0.07109,0.40072,0.62258,0.34723,0.33483,0.46472,0.37955
989.36181,0.10119,0.07352,0.39961,0.624,0.34774,0.33378,0.46501,0.37708
987.43323,0.10497,0.07609,0.39921,0.62112,0.35288,0.33442,0.47062,0.37063
985.50465,0.10908,0.07856,0.39946,0.61398,0.36254,0.33677,0.4814,0.36027
983.57607,0.11363,0.08085,0.40002,0.60487,0.3741,0.34006,0.49444,0.34802
981.64749,0.11775,0.08246,0.40049,0.59862,0.38211,0.34256,0.50358,0.33894
979.71891,0.1204,0.08269,0.40057,0.59996,0.38115,0.34288,0.50283,0.33825
977.79033,0.12104,0.08129,0.40007,0.60922,0.37039,0.34101,0.49133,0.34675
975.86175,0.12007,0.07864,0.39927,0.62272,0.35384,0.33788,0.47349,0.36074
973.93317,0.11821,0.07532,0.39856,0.6365,0.33615,0.33459,0.45441,0.37594
972.00459,0.116,0.07152,0.39812,0.6485,0.31989,0.33179,0.43697,0.39007
970.076,0.1136,0.06725,0.39808,0.65818,0.30586,0.32972,0.42201,0.40254
968.14742,0.11095,0.06264,0.39849,0.66586,0.29377,0.32829,0.40921,0.4136
966.21884,0.10821,0.05787,0.39926,0.6722,0.28305,0.32737,0.39796,0.42361
964.29026,0.10534,0.05288,0.40027,0.67763,0.27314,0.32677,0.38768,0.43299
962.36168,0.1022,0.04761,0.40147,0.68238,0.26373,0.32631,0.37795,0.4421
960.4331,0.09875,0.04196,0.40289,0.68649,0.25477,0.32583,0.36864,0.45105
958.50452,0.09515,0.0361,0.4044,0.69015,0.24621,0.32521,0.35968,0.45981
956.57594,0.09149,0.03021,0.40575,0.69352,0.23789,0.32441,0.35088,0.4684
954.64736,0.08806,0.02421,0.40689,0.6966,0.22995,0.32341,0.34237,0.4767
952.71878,0.08463,0.01792,0.40809,0.69929,0.22231,0.32222,0.33409,0.48482
950.7902,0.08093,0.01156,0.40944,0.70159,0.21509,0.32077,0.32612,0.49279
948.86162,0.07704,0.00555,0.41087,0.70357,0.20843,0.31908,0.31866,0.50036
946.93304,0.07317,0.00024,0.4123,0.70535,0.2023,0.31708,0.31161,0.5076
945.00446,0.06939,0.00619,0.4138,0.70693,0.19644,0.31479,0.30472,0.5147
943.07588,0.06582,0.01228,0.4152,0.70833,0.19084,0.31226,0.298,0.5216
941.1473,0.06246,0.01828,0.4163,0.70955,0.18564,0.30951,0.2916,0.5282
939.21872,0.05921,0.02405,0.41719,0.71061,0.18092,0.30658,0.28559,0.53449
937.29014,0.05603,0.02953,0.41815,0.7115,0.17676,0.30346,0.28007,0.54039
935.36156,0.05298,0.03476,0.41932,0.7122,0.17318,0.30016,0.2751,0.54585
933.43297,0.05,0.03985,0.42054,0.71266,0.17007,0.29678,0.27059,0.55096
931.50439,0.04707,0.04453,0.42156,0.71292,0.16749,0.2934,0.26661,0.55563
929.57581,0.04417,0.04873,0.42256,0.7131,0.1654,0.2899,0.26309,0.55994
927.64723,0.04129,0.05275,0.42368,0.71328,0.1636,0.28627,0.25979,0.56411
925.71865,0.03856,0.05699,0.4248,0.71327,0.1621,0.28262,0.25675,0.56818
923.79007,0.03604,0.06126,0.42583,0.71302,0.1611,0.279,0.25423,0.57193
